StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,stop_without_complet,Q45,Q46,Q47,Q47_1_TEXT,Q47_7_TEXT,Q49,Q49_4_TEXT,Q51,Q52,Q53,Q53_1_TEXT,Q53_5_TEXT,Q55,Q55_4_TEXT,iqtest1_1,iqtest1_2,iqtest2_1,iqtest2_2,Q23_First Click,Q23_Last Click,Q23_Page Submit,Q23_Click Count,iqtest1,Q26_First Click,Q26_Last Click,Q26_Page Submit,Q26_Click Count,iqtest2,Q27_First Click,Q27_Last Click,Q27_Page Submit,Q27_Click Count,iqtest3,Q29_First Click,Q29_Last Click,Q29_Page Submit,Q29_Click Count,iqtest4,Q31_First Click,Q31_Last Click,Q31_Page Submit,Q31_Click Count,iqtest5,Q33_First Click,Q33_Last Click,Q33_Page Submit,Q33_Click Count,iqtest6,Q58,Q59,Q60,SC0,ResponseID,PROLIFIC_PID
2021-12-01 11:02:08,2021-12-01 11:17:35,IP Address,77.180.22.233,36,926,False,2021-12-08 11:17:38,R_3M3vEvfMNvzScAk,,,,,,,anonymous,EN,"I consent to participating in the study.

I also consent to having my personal data treated in the way described in the information above.",,,,,,,,,I think I would still be able to maintain the same lifestyle I had before.,f,"(1) Pay the full amount in cash. Would this require liquidating savings? How would you go about it?,How would you go about making this decision? Would it be an easy or a difficult decision for you to make?",I wouldn't need to liquidate savings.,It's an easy decision.,"(1) You can pay the full amount in cash, which will cost you $399. ,Which financing option would you opt for? Would you have the necessary cash on hand? Would the interest be worth paying in this case?",I would choose the first option because I would have the necessary cash on hand and the second option would cost 81$ extra.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,R_3M3vEvfMNvzScAk,5e72251679b4f1145f980dd1
2022-01-10 10:34:21,2022-01-10 10:53:15,IP Address,108.218.178.164,100,1134,True,2022-01-10 10:53:16,R_1IyIgZGIM2sbFHm,,,,,33.907501220703125,-117.78659820556640625,anonymous,EN,"I consent to participating in the study.

I also consent to having my personal data treated in the way described in the information above.",,"I would be able to maintain my current lifestyle for about a year before I would have to make changes to my lifestyle. It would eventually impact my leisure and travel plans as I would have to reduce my budget for traveling and leisure expenses such as eating out and going to bars. ","An event that would require $2000 would not be difficult for me to come up with as I have an emergency fund that would be able to cover that amount. This would not cause me lasting financial hardship and would not force me to make any changes to my life style. ","(1) Pay the full amount in cash. Would this require liquidating savings? How would you go about it?,How would you go about making this decision? Would it be an easy or a difficult decision for you to make?",This would not liquidate savings as I have a small emergency fund for such events as this.,"This would not be a difficult decision for me due to having a emergency fund for incidents such as car repairs, medical expenses, home repairs. ","(1) You can pay the full amount in cash, which will cost you $999. ,Would you have the necessary cash on hand? Would the interest be worth paying in this case?","I would have the cash on hand and pay the full amount. I would be able to afford to purchase the refrigerator in full and not want to pay an additional $200 dollars in interest. ",,,,,,,,IM_bIyAL1M28E9f3YF,IM_bE2S9o14I9Ccz9X,IM_2gjsT7ynN5wQywd,IM_7QdRZflfm3z1iYZ,35.283,35.283,41.959,1,IM_8kKKjB4nAMNj9YN,34.264,34.264,48.97,1,IM_digXxcyqRdabhUp,113.979,113.979,115.411,1,IM_4M9BsM7lmtJiqnX,43.132,43.132,48.352,1,IM_72rU8yrbGxUD6Dz,56.777,60.332,60.852,2,IM_b7nxS7tR19wb6a9,68.077,68.077,69.103,1,IM_4HMX6iFyKJckoip,109000,4,Yes,3,R_1IyIgZGIM2sbFHm,5dd8da70fef7c2880a12500d
2022-01-10 10:51:07,2022-01-10 11:00:44,IP Address,63.105.50.19,100,577,True,2022-01-10 11:00:44,R_3hnF5q58usZG9Ep,,,,,32.8372039794921875,-96.7689971923828125,anonymous,EN,"I consent to participating in the study.

I also consent to having my personal data treated in the way described in the information above.",,This would not affect my life any.  I make significantly more than I need and have substantial savings. My salary could be cut by 50% before I would make any changes to my lifestyle.,I have the savings. This would cause me no hardship and require no sacrifices.,"(1) Pay the full amount in cash. Would this require liquidating savings? How would you go about it?,How would you go about making this decision? Would it be an easy or a difficult decision for you to make?","I would simply pay with my credit card, and pay it off at the end of the month","Easy, this is the only option, and I have the funds available.","(1) You can pay the full amount in cash, which will cost you $999. ,Would you have the necessary cash on hand? Would the interest be worth paying in this case?","Absolutely not, 20% interest is absurd",,,,,,,,IM_bE2S9o14I9Ccz9X,IM_bE2S9o14I9Ccz9X,IM_78lVaLGnJ5CM8YJ,IM_7QdRZflfm3z1iYZ,20.197,20.197,22.89,1,IM_8kKKjB4nAMNj9YN,32.92,32.92,34.277,1,IM_digXxcyqRdabhUp,19.4,19.4,20.442,1,IM_9voKE7k5pLmveuh,22.104,22.104,32.652,1,IM_72rU8yrbGxUD6Dz,9.36,9.36,10.5,1,IM_b1uQozoykXcvi4J,47.422,47.422,48.187,1,IM_bQQ2CkCGY2caZQp,150000,1,Yes,4,R_3hnF5q58usZG9Ep,5fb32c193dd553a5f10dd758
2022-01-10 10:41:44,2022-01-10 11:04:59,IP Address,174.198.79.101,100,1394,True,2022-01-10 11:04:59,R_2CVZtEuPEzQnMJm,,,,,41.2581024169921875,-95.93250274658203125,anonymous,EN,"I consent to participating in the study.

I also consent to having my personal data treated in the way described in the information above.",,"If I received a 15% cut in my salary, it would cause my leisure plans/budget to suffer, as I would not have enough money to do anything besides pay rent and buy food monthly. I would probably have to start looking for another, better paying job. ","If I had to pay $2,000 on a very short notice, I would either have to dip into my savings, take out a loan, or possibly ask my parents for help with the expense. I think the financial hardship would possibly be long-lasting if I couldn't get a loan or help from my parents. I'd likely stop eating out, cut back on groceries and gas, and go without entertainment for a few months.","(1) Pay the full amount in cash. Would this require liquidating savings? How would you go about it?,How would you go about making this decision? Would it be an easy or a difficult decision for you to make?","If I had the amount available in savings, I would liquidate it and pay for the service. ","It would likely be hard for me to decide whether to liquidate savings or to take out a loan. However, since I have student loans and car payments AND rent every month, I would not like to add another expense on top of that to pay monthly. So, provided the dent in my savings wasn't too deep, I would rather just get the car fixed as soon as possible.",Would you have the necessary cash on hand? Would the interest be worth paying in this case?,"I would not have the cash on hand, so would have to pay the interest in this case. I'd rather add a hundred dollars to my monthly budget and adjust.",,,,,,,,IM_bE2S9o14I9Ccz9X,,IM_7QdRZflfm3z1iYZ,,64.305,83.827,85.036,4,IM_8kKKjB4nAMNj9YN,50.861,50.861,52.526,1,IM_digXxcyqRdabhUp,34.311,74.052,77.503,3,IM_4M9BsM7lmtJiqnX,66.086,66.086,67.231,1,IM_bl2mcXsgQvoz9d3,4.992,53.509,58.247,3,IM_b1uQozoykXcvi4J,1.156,32.675,33.793,2,IM_aV3iD4mmfiuBFsN,65000,3,Yes,2,R_2CVZtEuPEzQnMJm,5e115f20265c8081ee355f6a
2022-01-10 10:50:40,2022-01-10 11:09:04,IP Address,99.95.200.87,100,1104,True,2022-01-10 11:09:04,R_zTI9Bnefj5bhVYZ,,,,,33.0272979736328125,-80.1768035888671875,anonymous,EN,"I consent to participating in the study.

I also consent to having my personal data treated in the way described in the information above.",,,,,,,,,We would not be able to afford going on vacation each year. We would have to cut back on our entertainment that we enjoy doing weekly. We would also have to change our eating habits.,At the moment we could use a credit card to pay the expense but it would cost us more in the long run as we would be paying interest on that money in paying it back.,How would you go about making this decision? Would it be an easy or a difficult decision for you to make?,,Again we would use a no interest credit card and make payments monthly with no interest.,Which financing option would you opt for? Would you have the necessary cash on hand? Would the interest be worth paying in this case?,We would use the finance option of a no interest credit card. We have so many months to pay it back and pay no interest.,IM_eOMl2R7tjVE2MTP,IM_bE2S9o14I9Ccz9X,IM_4Mb0h0CUu599JsN,IM_2gjsT7ynN5wQywd,19.334,19.334,21.23,1,IM_8kKKjB4nAMNj9YN,22.597,22.597,24.675,1,IM_digXxcyqRdabhUp,35.267,35.267,39.945,1,IM_8AoGXlUIEKJLJPL,61.793,61.793,64.933,1,IM_bl2mcXsgQvoz9d3,35.868,35.868,37.795,1,IM_9pey1efRn9y0z8p,71.995,71.995,74.174,1,IM_bQQ2CkCGY2caZQp,69000,2,Yes,2,R_zTI9Bnefj5bhVYZ,5be7a4f33b047e0001a3a4cd
2022-01-10 11:11:33,2022-01-10 11:22:35,IP Address,68.205.14.48,100,661,True,2022-01-10 11:22:35,R_2A0xSQj1MHyotTL,,,,,28.0608062744140625,-80.67220306396484375,anonymous,EN,"I consent to participating in the study.

I also consent to having my personal data treated in the way described in the information above.",,No. I would have to basically cut out all entertainment and eating out budgets.,"I would have almost no way to come up with it other than to beg my parents. It would have very long-term consequences and take me a very long time to pay back, if I ever even could.","(2) Take out a loan, which you can pay back in monthly installments. A typical such loan may require monthly payments of roughly $150 ($15) a month for 12 months, which would amount to about $1800 ($180) total. ,(3) Take a chance, forego the service, and hope that the car lasts for a while longer. Of course, this leaves open the possibility of breakdown, or even greater expenses in the long run.,How would you go about making this decision? Would it be an easy or a difficult decision for you to make?",,"it's a little unclear if I could choose multiple and if this is based on my current financial situation. If so, it would be an easy choice as I have no choice / don't have the money. I'd have to either borrow if I was lucky or forego the service and take a chance.","(2) You can pay in 12 monthly payments, of $100 each, which would amount to a total of $1200 .,Would you have the necessary cash on hand? Would the interest be worth paying in this case?","I would have to make payments, and no I would not have the cash on hand. The interest isn't really worth it, but again I have no choice.",,,,,,,,IM_eOMl2R7tjVE2MTP,,IM_7QdRZflfm3z1iYZ,IM_7QdRZflfm3z1iYZ,40.282,40.282,41.56,1,IM_8kKKjB4nAMNj9YN,12.343,12.343,13.874,1,IM_digXxcyqRdabhUp,66.534,66.534,68.8,1,IM_9voKE7k5pLmveuh,23.151,23.151,30.464,1,IM_72rU8yrbGxUD6Dz,22.901,35.832,37.156,2,IM_9nL7YBvVgXgG28d,24.611,25.412,26.309,2,IM_784C00xIF940eOx,35000,3,Yes,5,R_2A0xSQj1MHyotTL,5c85ad4d4755b0000104319a
2022-01-10 11:13:36,2022-01-10 11:23:45,IP Address,71.15.23.123,100,608,True,2022-01-10 11:23:45,R_3pmuMCwzq3TfSyb,,,,,34.9445953369140625,-82.22139739990234375,anonymous,EN,"I consent to participating in the study.

I also consent to having my personal data treated in the way described in the information above.",,,,,,,,,"I would be able to maintain my lifestyle with a 5% cut.  I'd have to maybe shave off some eating out and cancel a few streaming services, but this would only be a small amount each week.","200 dollars would be a belt tightening expense but I could come up with it from my checking account.  It wouldn't cause me any long lasting hardship, I'd just have to take it out of my eating out and entertainment budget - I might skip buying alcohol for a few weeks.","(1) Pay the full amount in cash. Would this require liquidating savings? How would you go about it?,How would you go about making this decision? Would it be an easy or a difficult decision for you to make?",I would just write a check against my savings for the amount.  I wouldn't have to liquidate anything.,This would be easy - 150 dollars to maintain a 25 thousand dollar vehicle is nothing.,"(1) You can pay the full amount in cash, which will cost you $399. ,Which financing option would you opt for? Would you have the necessary cash on hand? Would the interest be worth paying in this case?","399 is a great deal for a new refrigerator, so I'd pay it.  It would be a stretch but I could afford 399 plus tax in cash right now.",IM_bE2S9o14I9Ccz9X,,IM_78lVaLGnJ5CM8YJ,,14.159,43.155,73.55,2,IM_8kKKjB4nAMNj9YN,9.201,19.083,19.517,3,IM_digXxcyqRdabhUp,11.234,19.358,20.862,3,IM_9voKE7k5pLmveuh,18.105,18.105,20.977,1,IM_0e0Ay4WQ02M11FH,18.939,18.939,30.249,1,IM_9pey1efRn9y0z8p,23.105,26.352,27.585,2,IM_aV3iD4mmfiuBFsN,72500,2,Yes,3,R_3pmuMCwzq3TfSyb,576704bffdff7a0001c12890
2022-01-10 11:02:08,2022-01-10 11:27:44,IP Address,68.100.45.124,100,1535,True,2022-01-10 11:27:44,R_Oj51gC5TovRHDpL,,,,,38.8137969970703125,-77.1486968994140625,anonymous,EN,"I consent to participating in the study.

I also consent to having my personal data treated in the way described in the information above.",,,,,,,,,"I would be able to maintain roughly the same lifestyle, with only minor changes to splurge spending in my budget or by sacrificing an unnecessary luxury expense and keeping splurge spending about the same.","A 200$ expense would not cause long lasting financial hardship for us. Worst case scenario (savings already exhausted by some other unforeseen event) we would likely borrow from family, or the last option would be credit and to pay that debt off immediately.",(1) Pay the full amount in cash. Would this require liquidating savings? How would you go about it?,"150$ unexpected bill would only require dipping into savings if it happened toward the end of the month when the monthly budget had already been expended. In this case, I would pull 150$ savings.",,"(1) You can pay the full amount in cash, which will cost you $399. ",,IM_bE2S9o14I9Ccz9X,IM_bE2S9o14I9Ccz9X,IM_4Mb0h0CUu599JsN,IM_4Mb0h0CUu599JsN,31.17,31.17,32.592,1,IM_8kKKjB4nAMNj9YN,24.8,24.8,25.728,1,IM_digXxcyqRdabhUp,69.063,69.063,70.257,1,IM_4M9BsM7lmtJiqnX,43.267,43.267,45.617,1,IM_bayXaspy03kNXaB,102.979,102.979,103.993,1,IM_ePbqIGE4iqKAgU5,83.311,88.311,89.215,2,IM_bQQ2CkCGY2caZQp,90000,2,Yes,2,R_Oj51gC5TovRHDpL,5c989ea4c7f75b0001677fa8
2022-01-10 11:26:59,2022-01-10 11:35:20,IP Address,108.27.247.233,100,501,True,2022-01-10 11:35:20,R_21cbpaDA3ervQ85,,,,,40.7808990478515625,-73.95020294189453125,anonymous,EN,"I consent to participating in the study.

I also consent to having my personal data treated in the way described in the information above.",,,,,,,,,Yes I'd likely be able to maintain my current lifestyle but I would get rid of a few things like subscriptions & ordering out. It would not impact my leisure or housing.,Yes I would be able to pay it because I have a bit of money saved up but I wouldn't want to spend that money.,"(1) Pay the full amount in cash. Would this require liquidating savings? How would you go about it?,How would you go about making this decision? Would it be an easy or a difficult decision for you to make?",Yes I'd likely pay from my savings stash.,Easy.,"(2) You can pay in 12 monthly payments, of $40 each, which would amount to a total of $480 .,Which financing option would you opt for? Would you have the necessary cash on hand? Would the interest be worth paying in this case?",I'd prefer to make the monthly payments instead of paying such a large lump sum.,IM_bE2S9o14I9Ccz9X,IM_bE2S9o14I9Ccz9X,IM_78lVaLGnJ5CM8YJ,IM_7QdRZflfm3z1iYZ,16.18,16.18,17.571,1,IM_8kKKjB4nAMNj9YN,16.498,16.498,18.15,1,IM_digXxcyqRdabhUp,27.544,28.833,30.632,2,IM_9voKE7k5pLmveuh,11.986,11.986,65.182,1,IM_3sHSgkWYKQ9VC61,19.655,19.655,21.304,1,IM_9nL7YBvVgXgG28d,10.796,10.796,12.045,1,IM_56FHXol3GC4Wjwp,70000,1,No,5,R_21cbpaDA3ervQ85,5bdc96a7ba6cc10001854ac8
2022-01-10 11:23:07,2022-01-10 11:35:56,IP Address,24.91.180.31,100,769,True,2022-01-10 11:35:57,R_28B4jH5HYubBt0k,,,,,42.069000244140625,-72.67600250244140625,anonymous,EN,"I consent to participating in the study.

I also consent to having my personal data treated in the way described in the information above.",,"I have enough savings that I could sustain my lifestyle for awhile. If the cut was permanent, I could survive but not save enough.",I have an emergency fund that would cover this without hardship. I would need to make some small sacrifices to rebuild that fund again.,"(1) Pay the full amount in cash. Would this require liquidating savings? How would you go about it?,How would you go about making this decision? Would it be an easy or a difficult decision for you to make?",I would use my emergency fund to pay in full.,Easy decision - I won't overpay or risk a breakdown.,"(1) You can pay the full amount in cash, which will cost you $999. ,Would you have the necessary cash on hand? Would the interest be worth paying in this case?","yes I have the cash, no the interest isn't worth it",,,,,,,,IM_bE2S9o14I9Ccz9X,IM_bE2S9o14I9Ccz9X,IM_7QdRZflfm3z1iYZ,IM_7QdRZflfm3z1iYZ,27.104,28.626,31.041,2,IM_8kKKjB4nAMNj9YN,17.564,17.564,22.912,1,IM_digXxcyqRdabhUp,21.046,21.046,70.172,1,IM_9voKE7k5pLmveuh,28.816,28.816,42.119,1,IM_72rU8yrbGxUD6Dz,50.452,50.452,53.932,1,IM_9nL7YBvVgXgG28d,0,0,120.012,0,,20000,1,Yes,5,R_28B4jH5HYubBt0k,55a55bd7fdf99b790558627c
2022-01-10 11:19:43,2022-01-10 11:41:18,IP Address,70.106.251.139,100,1294,True,2022-01-10 11:41:18,R_3kq3ECWz8KqefDh,,,,,39.01800537109375,-77.53900146484375,anonymous,EN,"I consent to participating in the study.

I also consent to having my personal data treated in the way described in the information above.",,"In this extremely unpleasant situation, I think I will have to give up many of my vacation and leisure plans, and reduce my daily expenses in all respects.","Such an unforeseen event would be a real problem for my finances, and I should urgently find a loan solution because my savings do not allow me to pay. In the long run, I will have to give up my project to modernize the kitchen and expand the lawn in front of the house.","(2) Take out a loan, which you can pay back in monthly installments. A typical such loan may require monthly payments of roughly $150 ($15) a month for 12 months, which would amount to about $1800 ($180) total. ,How would you go about making this decision? Would it be an easy or a difficult decision for you to make?",,"In this difficult situation I have to take out a loan, even if in total I will pay more.","(2) You can pay in 12 monthly payments, of $100 each, which would amount to a total of $1200 .",,,,,,,,,IM_8IbFwgffk3poH0V,,IM_7QdRZflfm3z1iYZ,IM_7QdRZflfm3z1iYZ,27.777,27.777,31.809,1,IM_8kKKjB4nAMNj9YN,12.299,12.299,13.661,1,IM_digXxcyqRdabhUp,59.304,59.304,60.108,1,IM_4YGq71e7yPXkA2p,40.4,40.4,41.463,1,IM_72rU8yrbGxUD6Dz,43.239,43.239,48.542,1,IM_24fke3OzrM4BitL,38.954,38.954,39.851,1,IM_784C00xIF940eOx,49000,4,Yes,3,R_3kq3ECWz8KqefDh,5c83f2cb36f2450001c860ed
2022-01-10 11:21:58,2022-01-10 11:41:26,IP Address,172.58.204.96,100,1167,True,2022-01-10 11:41:26,R_RmCgtKjWKsL4M3D,,,,,40.0345001220703125,-75.11930084228515625,anonymous,EN,"I consent to participating in the study.

I also consent to having my personal data treated in the way described in the information above.",,,,,,,,,"I think I can but I don't think I'll be willing to take that, assuming I can find a job somewhere else.","I can handle that, I would just need to make adjustment with some bills.",(1) Pay the full amount in cash. Would this require liquidating savings? How would you go about it?,There's what you call an emergency savings,,"(1) You can pay the full amount in cash, which will cost you $399. ",,IM_bE2S9o14I9Ccz9X,IM_bE2S9o14I9Ccz9X,IM_7QdRZflfm3z1iYZ,IM_7QdRZflfm3z1iYZ,36.464,64.462,68.235,4,IM_8kKKjB4nAMNj9YN,12.448,12.448,20.875,1,IM_digXxcyqRdabhUp,41.467,41.467,43.34,1,IM_9voKE7k5pLmveuh,56.46,97.437,97.707,3,IM_72rU8yrbGxUD6Dz,84.312,84.312,91.602,1,IM_9nL7YBvVgXgG28d,81.456,81.456,82.784,1,IM_aV3iD4mmfiuBFsN,55000,1,Yes,5,R_RmCgtKjWKsL4M3D,61510c168962d255220cbf74
2022-01-10 11:37:31,2022-01-10 11:45:50,IP Address,69.136.249.77,100,498,True,2022-01-10 11:45:50,R_2TFtousGsH8xylX,,,,,39.472198486328125,-74.45659637451171875,anonymous,EN,"I consent to participating in the study.

I also consent to having my personal data treated in the way described in the information above.",,,,,,,,,It would have no impact on my lifestyle.,no sacrifices. i have more than that in my savings account.,(1) Pay the full amount in cash. Would this require liquidating savings? How would you go about it?,I have more than enough in my savings account to pay for this.,,"(1) You can pay the full amount in cash, which will cost you $399. ,Which financing option would you opt for? Would you have the necessary cash on hand? Would the interest be worth paying in this case?",I have plenty in my savings account so I would pay in full.,IM_bE2S9o14I9Ccz9X,,IM_2gjsT7ynN5wQywd,,88.427,88.427,89.674,1,IM_8kKKjB4nAMNj9YN,16.809,16.809,18.114,1,IM_digXxcyqRdabhUp,35.61,35.61,36.857,1,IM_8AoGXlUIEKJLJPL,28.722,28.722,30.473,1,IM_bayXaspy03kNXaB,36.936,36.936,38.441,1,IM_9pey1efRn9y0z8p,54.576,54.576,55.993,1,IM_aV3iD4mmfiuBFsN,25000,2,Yes,2,R_2TFtousGsH8xylX,60887a654f55f863e95ca944
2022-01-10 11:37:26,2022-01-10 11:45:54,IP Address,65.25.79.141,100,508,True,2022-01-10 11:45:54,R_6uqLUPi1AWAYuGJ,,,,,40.979400634765625,-81.53569793701171875,anonymous,EN,"I consent to participating in the study.

I also consent to having my personal data treated in the way described in the information above.",,"This salary cut would only impact leisure and/or travel plans.  We would not take vacations, go out to eat and would cut our spending. ","My household would need to take out a loan to cover this expense. It would be a semi long lasting financial hardship. ",How would you go about making this decision? Would it be an easy or a difficult decision for you to make?,,"I would get a 2nd opinion from a trusted mechanic. I would see if the work could be done by said mechanic outside of the shop. If need be, I would take out the loan to get the necessary repairs.",Would you have the necessary cash on hand? Would the interest be worth paying in this case?,"Currently, I do not have the cash on hand to purchase the refrigerator. It would be necessary to use the 12 monthly payment option.",,,,,,,,IM_eOMl2R7tjVE2MTP,IM_bE2S9o14I9Ccz9X,IM_7QdRZflfm3z1iYZ,IM_7QdRZflfm3z1iYZ,17.842,17.842,19.39,1,IM_8kKKjB4nAMNj9YN,9.67,9.67,13.075,1,IM_digXxcyqRdabhUp,17.113,17.113,18.398,1,IM_9voKE7k5pLmveuh,14.13,14.13,15.3,1,IM_0e0Ay4WQ02M11FH,18.28,20.163,22.112,2,IM_6XqkVCobhUbEh1z,6.795,6.795,8.041,1,IM_6JZhsI9ItlJ3SQd,32500,5,Yes,3,R_6uqLUPi1AWAYuGJ,6171125c1d572c106f10824e
2022-01-10 11:38:35,2022-01-10 11:47:47,IP Address,67.255.221.66,100,551,True,2022-01-10 11:47:47,R_3CJH6Pm83wZOTKH,,,,,44.1864013671875,-70.1461029052734375,anonymous,EN,"I consent to participating in the study.

I also consent to having my personal data treated in the way described in the information above.",,,,,,,,,i would be able to maintain current lifestyle,i would just use my reserve fund that i have saved,(1) Pay the full amount in cash. Would this require liquidating savings? How would you go about it?,"i would use savings, not a big deal.",,"(1) You can pay the full amount in cash, which will cost you $399. ,Which financing option would you opt for? Would you have the necessary cash on hand? Would the interest be worth paying in this case?",cash,IM_bE2S9o14I9Ccz9X,IM_bE2S9o14I9Ccz9X,IM_4Mb0h0CUu599JsN,IM_7QdRZflfm3z1iYZ,17.689,18.774,20.189,2,IM_8kKKjB4nAMNj9YN,33.781,36.011,38.482,2,IM_72FfRAFEaDhQx5b,28.622,28.622,33.264,1,IM_9voKE7k5pLmveuh,9.846,9.846,12.302,1,IM_3sHSgkWYKQ9VC61,7.721,7.721,10.001,1,IM_6XqkVCobhUbEh1z,36.107,36.107,37.923,1,IM_56FHXol3GC4Wjwp,130000,4,Yes,3,R_3CJH6Pm83wZOTKH,5d83bad85007ec0017fdb30a
